,Unnamed: 0,ExtrTemp,LineSpeed,WaterTemp,Measure,City
5710,5710,235.51,54.29,27.03,186.17,Cairo
5711,5711,234.82,54.14,27.24,180.69,Cairo
5712,5712,235.0,54.93,27.01,175.97,Cairo
5713,5713,235.12,55.05,26.82,175.82,Cairo
5714,5714,235.12,54.11,27.17,183.79,Cairo
5715,5715,235.11,55.3,27.32,175.41,Cairo
5716,5716,235.35,54.61,26.75,181.22,Cairo
5717,5717,234.75,55.46,27.27,170.26,Cairo
5718,5718,235.03,55.07,26.82,174.68,Cairo
5719,5719,235.25,54.2,26.73,183.24,Cairo
5720,5720,234.95,54.77,27.08,176.9,Cairo
5721,5721,234.9,55.26,27.01,172.44,Cairo
5722,5722,234.89,56.1,26.84,165.58,Cairo
5723,5723,234.82,55.48,26.91,169.82,Cairo
5724,5724,235.17,53.23,27.1,190.72,Cairo
5725,5725,234.89,54.62,27.16,177.61,Cairo
5726,5726,235.1,54.6,26.99,179.5,Cairo
5727,5727,234.91,55.0,26.38,172.68,Cairo
5728,5728,234.77,56.01,27.42,166.81,Cairo
5729,5729,235.0,54.84,26.89,176.32,Cairo
5730,5730,234.72,54.76,27.2,174.99,Cairo
5731,5731,235.26,55.55,27.17,174.6,Cairo
5732,5732,235.25,55.65,27.16,173.71,Cairo
5733,5733,234.88,53.96,27.23,182.61,Cairo
5734,5734,235.09,55.38,27.04,173.69,Cairo
5735,5735,235.08,55.43,26.95,172.92,Cairo
5736,5736,234.86,53.87,26.67,181.47,Cairo
5737,5737,235.06,54.9,26.91,176.5,Cairo
5738,5738,234.92,54.31,26.64,178.73,Cairo
5739,5739,234.98,55.71,26.93,169.8,Cairo
5740,5740,234.95,55.91,27.08,168.5,Cairo
5741,5741,234.98,55.27,27.06,173.43,Cairo
5742,5742,234.97,54.19,26.95,180.98,Cairo
5743,5743,234.62,55.02,26.87,170.99,Cairo
5744,5744,234.95,55.33,27.01,172.54,Cairo
5745,5745,234.92,54.95,27.16,175.48,Cairo
5746,5746,234.71,55.24,27.16,171.06,Cairo
5747,5747,234.99,55.33,27.39,174.07,Cairo
5748,5748,234.9,54.24,27.07,180.2,Cairo
5749,5749,235.04,54.92,26.96,176.35,Cairo
5750,5750,234.76,55.2,27.29,172.37,Cairo
5751,5751,234.95,54.18,27.34,182.01,Cairo
5752,5752,234.83,55.76,27.42,169.29,Cairo
5753,5753,235.04,54.75,27.05,177.92,Cairo
5754,5754,234.92,54.5,27.11,178.68,Cairo
5755,5755,234.98,55.16,27.21,174.66,Cairo
5756,5756,235.06,54.73,26.92,177.87,Cairo
5757,5757,234.84,54.42,26.95,177.97,Cairo
5758,5758,234.62,55.21,27.19,170.5,Cairo
5759,5759,234.95,55.76,27.23,170.0,Cairo
5760,5760,234.76,55.33,26.86,170.11,Cairo
5761,5761,234.85,55.33,27.08,171.71,Cairo
5762,5762,235.06,54.89,27.18,177.41,Cairo
5763,5763,235.07,55.43,26.93,172.74,Cairo
5764,5764,235.11,54.4,27.39,182.27,Cairo
5765,5765,235.17,54.03,26.92,184.3,Cairo
5766,5766,235.01,55.63,26.93,170.64,Cairo
5767,5767,234.76,54.91,27.01,173.7,Cairo
5768,5768,235.21,55.6,27.08,173.43,Cairo
5769,5769,235.03,54.67,27.1,178.56,Cairo
5770,5770,235.37,55.73,27.06,174.1,Cairo
5771,5771,234.9,55.08,27.21,174.45,Cairo
5772,5772,234.78,54.83,26.93,174.15,Cairo
5773,5773,234.94,55.7,27.12,169.96,Cairo
5774,5774,235.17,55.34,27.08,174.93,Cairo
5775,5775,235.13,55.22,26.67,174.2,Cairo
5776,5776,235.15,54.57,27.14,180.69,Cairo
5777,5777,235.13,55.62,26.92,171.94,Cairo
5778,5778,234.93,54.61,26.84,177.14,Cairo
5779,5779,234.83,54.91,27.39,175.45,Cairo
5780,5780,235.07,55.67,26.84,170.8,Cairo
5781,5781,234.93,55.98,26.67,166.5,Cairo
5782,5782,235.26,55.29,26.79,175.46,Cairo
5783,5783,234.93,55.66,27.27,170.58,Cairo
5784,5784,235.04,54.19,27.18,182.43,Cairo
5785,5785,235.23,54.56,27.09,181.46,Cairo
5786,5786,235.13,55.46,27.0,173.39,Cairo
5787,5787,234.78,53.33,27.02,185.6,Cairo
5788,5788,234.89,54.59,27.28,178.24,Cairo
5789,5789,235.32,55.42,27.02,175.82,Cairo
5790,5790,235.02,54.5,26.97,179.32,Cairo
5791,5791,235.0,55.79,26.84,169.08,Cairo
5792,5792,235.06,55.19,27.18,175.18,Cairo
5793,5793,234.95,55.48,26.75,170.56,Cairo
5794,5794,235.0,55.4,26.81,171.91,Cairo
5795,5795,235.02,54.87,27.02,176.7,Cairo
5796,5796,235.02,55.18,27.03,174.37,Cairo
5797,5797,235.19,55.79,26.81,171.06,Cairo
5798,5798,235.01,54.31,27.16,181.24,Cairo
5799,5799,235.23,55.16,26.91,176.4,Cairo
5800,5800,235.08,54.29,26.92,181.3,Cairo
5801,5801,235.14,55.35,27.41,175.49,Cairo
5802,5802,235.09,55.18,26.89,174.72,Cairo
5803,5803,234.75,54.8,26.73,173.5,Cairo
5804,5804,234.73,54.66,26.96,175.06,Cairo
5805,5805,235.3,54.23,27.2,184.9,Cairo
5806,5806,234.69,54.44,27.19,176.97,Cairo
5807,5807,234.78,55.7,26.95,167.8,Cairo
5808,5808,235.28,54.22,26.94,183.99,Cairo
5809,5809,235.02,55.17,27.04,174.49,Cairo
5810,5810,235.43,54.33,26.82,184.39,Cairo
5811,5811,234.78,55.5,26.9,169.13,Cairo
5812,5812,235.13,54.41,26.76,180.48,Cairo
5813,5813,235.05,55.44,26.85,172.25,Cairo
5814,5814,235.1,55.46,27.2,173.71,Cairo
5815,5815,235.34,56.69,27.45,167.75,Cairo
5816,5816,234.86,54.33,27.1,179.3,Cairo
5817,5817,235.02,54.45,26.93,179.54,Cairo
5818,5818,235.19,56.48,27.06,166.66,Cairo
5819,5819,234.76,55.3,27.02,170.77,Cairo
5820,5820,234.91,54.76,27.05,176.48,Cairo
5821,5821,235.14,54.95,27.1,177.53,Cairo
5822,5822,234.78,55.32,26.74,170.02,Cairo
5823,5823,234.71,55.58,26.85,167.73,Cairo
5824,5824,235.44,55.07,26.97,179.46,Cairo
5825,5825,235.01,55.34,27.07,173.25,Cairo
5826,5826,235.47,55.21,26.79,178.11,Cairo
5827,5827,235.04,55.19,27.3,175.34,Cairo
5828,5828,235.11,54.9,27.0,177.43,Cairo
5829,5829,234.95,54.56,27.24,178.97,Cairo
5830,5830,234.65,55.31,26.9,169.19,Cairo
5831,5831,234.83,55.01,26.97,173.58,Cairo
5832,5832,234.9,55.25,26.89,172.19,Cairo
5833,5833,235.3,55.42,27.03,175.62,Cairo
5834,5834,234.89,54.78,26.79,175.35,Cairo
5835,5835,234.98,54.2,27.23,181.88,Cairo
5836,5836,234.71,54.95,27.09,173.13,Cairo
5837,5837,235.38,54.96,27.23,180.44,Cairo
5838,5838,234.96,55.47,27.09,171.81,Cairo
5839,5839,234.9,54.53,26.78,177.28,Cairo
5840,5840,235.07,55.26,26.9,173.95,Cairo
5841,5841,234.96,55.78,27.13,169.67,Cairo
5842,5842,234.89,54.68,27.06,176.95,Cairo
5843,5843,234.96,54.41,27.18,179.96,Cairo
5844,5844,235.18,54.53,26.73,180.03,Cairo
5845,5845,235.04,55.09,27.17,175.69,Cairo
5846,5846,234.89,53.77,27.14,183.85,Cairo
5847,5847,234.85,55.37,26.4,169.28,Cairo
5848,5848,234.89,54.97,27.21,175.17,Cairo
5849,5849,234.97,55.19,27.04,173.84,Cairo
5850,5850,235.06,54.18,27.21,182.82,Cairo
5851,5851,234.81,55.4,27.1,170.78,Cairo
5852,5852,235.11,54.79,27.14,178.56,Cairo
5853,5853,235.03,54.66,27.23,179.01,Cairo
5854,5854,234.82,55.86,27.11,167.46,Cairo
5855,5855,234.96,54.92,26.69,174.67,Cairo
5856,5856,235.07,56.01,26.84,168.24,Cairo
5857,5857,235.36,55.49,26.45,173.97,Cairo
5858,5858,235.06,55.15,26.46,173.39,Cairo
5859,5859,235.03,54.79,26.9,176.94,Cairo
5860,5860,235.36,55.09,27.21,179.18,Cairo
5861,5861,235.34,54.59,27.16,182.49,Cairo
5862,5862,234.83,54.38,27.15,178.71,Cairo
5863,5863,234.55,54.24,26.85,175.98,Cairo
5864,5864,235.12,55.33,27.06,174.5,Cairo
5865,5865,234.68,55.61,27.35,168.64,Cairo
5866,5866,235.05,54.64,27.11,178.93,Cairo
5867,5867,234.93,55.01,27.14,175.11,Cairo
5868,5868,234.91,55.43,27.52,172.8,Cairo
5869,5869,234.96,54.6,26.88,177.66,Cairo
5870,5870,234.86,55.12,26.96,173.04,Cairo
5871,5871,235.28,54.74,26.9,179.93,Cairo
5872,5872,235.26,54.73,27.01,180.17,Cairo
5873,5873,234.99,53.99,27.11,183.21,Cairo
5874,5874,235.18,55.3,26.96,175.05,Cairo
5875,5875,234.77,55.34,27.1,170.86,Cairo
5876,5876,234.89,53.66,26.81,183.73,Cairo
5877,5877,234.93,54.97,27.19,175.48,Cairo
5878,5878,234.73,55.29,26.8,169.92,Cairo
5879,5879,235.02,54.41,26.87,179.71,Cairo
5880,5880,235.11,55.36,27.39,175.12,Cairo
5881,5881,235.21,55.17,26.66,175.4,Cairo
5882,5882,235.3,55.23,27.41,178.12,Cairo
5883,5883,234.95,55.77,26.82,168.65,Cairo
5884,5884,235.07,55.4,26.93,173.02,Cairo
5885,5885,235.02,55.95,27.13,169.01,Cairo
5886,5886,234.65,54.15,27.35,179.15,Cairo
5887,5887,234.99,55.24,26.75,172.77,Cairo
5888,5888,235.13,56.21,26.87,167.43,Cairo
5889,5889,234.99,53.98,26.91,182.71,Cairo
5890,5890,235.11,54.29,27.09,182.19,Cairo
5891,5891,234.73,54.05,27.13,180.11,Cairo
5892,5892,234.97,55.09,27.1,174.8,Cairo
5893,5893,234.95,54.98,26.95,174.88,Cairo
5894,5894,234.93,55.47,27.23,171.88,Cairo
5895,5895,234.93,54.52,27.35,179.37,Cairo
5896,5896,235.11,54.93,27.21,177.73,Cairo
5897,5897,234.97,55.73,26.99,169.64,Cairo
5898,5898,235.21,55.16,27.17,177.02,Cairo
5899,5899,234.63,54.72,26.88,173.29,Cairo
5900,5900,235.17,55.4,26.97,174.18,Cairo
5901,5901,235.11,55.27,27.32,175.59,Cairo
5902,5902,235.25,54.83,26.95,179.18,Cairo
5903,5903,234.97,55.34,27.02,172.73,Cairo
5904,5904,235.0,55.99,27.07,168.32,Cairo
5905,5905,235.11,54.74,27.3,179.4,Cairo
5906,5906,234.79,55.19,26.67,170.79,Cairo
5907,5907,235.1,55.28,27.22,175.14,Cairo
5908,5908,235.26,55.06,27.01,177.7,Cairo
5909,5909,234.75,55.29,26.91,170.44,Cairo
5910,5910,235.26,56.16,26.88,169.2,Cairo
5911,5911,234.83,55.82,26.98,167.49,Cairo
5912,5912,235.15,54.85,27.24,178.85,Alexandria
5913,5913,235.24,55.28,26.97,175.81,Alexandria
5914,5914,234.97,54.55,26.85,178.06,Alexandria
5915,5915,234.85,54.65,27.02,176.56,Alexandria
5916,5916,234.85,53.99,26.71,180.49,Alexandria
5917,5917,235.22,55.39,26.86,174.36,Alexandria
5918,5918,235.18,55.34,26.76,174.03,Alexandria
5919,5919,234.97,56.1,26.91,166.74,Alexandria
5920,5920,234.96,55.05,26.97,174.57,Alexandria
5921,5921,235.51,54.63,26.91,183.29,Alexandria
5922,5922,234.83,55.79,26.89,167.51,Alexandria
5923,5923,235.11,56.46,26.86,165.37,Alexandria
5924,5924,235.29,55.15,27.11,177.69,Alexandria
5925,5925,234.91,53.59,27.12,185.34,Alexandria
5926,5926,234.74,54.27,27.0,178.12,Alexandria
5927,5927,234.89,55.91,27.29,168.4,Alexandria
5928,5928,235.0,54.66,26.95,177.78,Alexandria
5929,5929,234.73,54.79,26.94,174.02,Alexandria
5930,5930,235.13,55.15,27.14,176.19,Alexandria
5931,5931,235.31,54.88,26.59,178.36,Alexandria
5932,5932,235.22,54.92,27.13,178.75,Alexandria
5933,5933,235.38,55.53,26.97,175.39,Alexandria
5934,5934,234.82,55.06,27.14,173.52,Alexandria
5935,5935,235.05,55.49,26.89,171.96,Alexandria
5936,5936,235.11,54.11,27.15,183.65,Alexandria
5937,5937,235.23,54.54,27.05,181.47,Alexandria
5938,5938,234.95,56.04,27.03,167.26,Alexandria
5939,5939,235.0,54.65,27.29,178.89,Alexandria
5940,5940,234.85,54.88,26.63,173.67,Alexandria
5941,5941,235.04,54.99,26.83,175.39,Alexandria
5942,5942,234.8,54.58,26.79,175.83,Alexandria
5943,5943,235.02,55.35,27.01,173.07,Alexandria
5944,5944,234.91,55.3,27.07,172.51,Alexandria
5945,5945,235.04,54.42,26.99,180.13,Alexandria
5946,5946,235.12,55.55,27.19,173.23,Alexandria
5947,5947,234.84,54.99,26.84,173.43,Alexandria
5948,5948,235.17,56.11,26.71,168.15,Alexandria
5949,5949,234.95,55.5,27.08,171.5,Alexandria
5950,5950,235.02,55.09,26.93,174.76,Alexandria
5951,5951,234.83,54.42,26.85,177.56,Alexandria
5952,5952,234.86,55.54,27.34,170.97,Alexandria
5953,5953,235.13,55.08,27.25,176.98,Alexandria
5954,5954,234.8,55.27,26.72,170.5,Alexandria
5955,5955,235.31,54.91,26.9,179.05,Alexandria
5956,5956,234.91,54.9,27.07,175.45,Alexandria
5957,5957,234.92,56.23,27.04,165.63,Alexandria
5958,5958,235.02,55.6,26.86,170.74,Alexandria
5959,5959,234.98,54.82,26.72,175.77,Alexandria
5960,5960,235.17,53.79,27.01,186.28,Alexandria
5961,5961,235.33,55.02,27.2,179.37,Alexandria
5962,5962,234.75,53.65,27.2,183.46,Alexandria
5963,5963,235.54,55.36,26.74,177.69,Alexandria
5964,5964,235.19,54.96,27.01,177.72,Alexandria
5965,5965,234.88,53.83,26.97,182.85,Alexandria
5966,5966,235.32,54.98,27.24,179.67,Alexandria
5967,5967,234.97,54.65,27.12,178.17,Alexandria
5968,5968,235.17,55.71,27.44,173.29,Alexandria
5969,5969,234.89,54.29,27.31,180.54,Alexandria
5970,5970,234.9,54.95,27.24,175.49,Alexandria
5971,5971,234.73,54.27,27.11,178.39,Alexandria
5972,5972,235.02,56.14,27.27,168.0,Alexandria
5973,5973,235.02,54.57,27.33,179.9,Alexandria
5974,5974,234.91,55.47,27.11,171.28,Alexandria
5975,5975,235.16,54.5,26.63,179.78,Alexandria
5976,5976,234.81,54.95,27.21,174.43,Alexandria
5977,5977,235.03,54.93,27.2,176.88,Alexandria
5978,5978,234.69,55.81,26.75,165.4,Alexandria
5979,5979,234.82,55.05,26.97,173.13,Alexandria
5980,5980,234.94,54.53,27.28,179.13,Alexandria
5981,5981,234.88,55.77,26.88,168.06,Alexandria
5982,5982,234.66,55.96,27.21,165.38,Alexandria
5983,5983,235.4,54.2,27.0,185.56,Alexandria
5984,5984,234.9,54.65,27.18,177.59,Alexandria
5985,5985,234.86,54.37,26.29,176.56,Alexandria
5986,5986,234.84,54.67,26.54,174.84,Alexandria
5987,5987,235.1,54.72,26.88,178.27,Alexandria
5988,5988,234.91,54.69,26.85,176.42,Alexandria
5989,5989,235.07,54.59,27.44,180.5,Alexandria
5990,5990,234.95,55.07,27.03,174.5,Alexandria
5991,5991,235.36,54.27,27.23,185.34,Alexandria
5992,5992,235.22,55.65,26.85,172.47,Alexandria
5993,5993,234.79,55.46,27.23,170.47,Alexandria
5994,5994,235.16,55.18,26.78,175.07,Alexandria
5995,5995,234.99,55.68,26.91,170.06,Alexandria
5996,5996,235.11,55.34,26.89,173.69,Alexandria
5997,5997,235.36,54.08,27.02,186.15,Alexandria
5998,5998,235.22,54.47,27.06,181.94,Alexandria
5999,5999,235.19,55.98,27.08,170.35,Alexandria
6000,6000,235.32,55.06,26.76,177.57,Alexandria
6001,6001,235.05,55.31,27.16,174.18,Alexandria
6002,6002,235.14,54.59,26.88,179.57,Alexandria
6003,6003,234.63,54.63,27.05,174.5,Alexandria
6004,6004,234.99,55.86,27.04,169.09,Alexandria
6005,6005,234.95,54.67,26.88,177.01,Alexandria
6006,6006,234.91,54.93,27.28,175.93,Alexandria
6007,6007,234.93,55.16,27.03,173.68,Alexandria
6008,6008,235.01,54.29,27.26,181.66,Alexandria
6009,6009,235.41,54.91,26.66,179.4,Alexandria
6010,6010,234.95,54.26,26.72,179.55,Alexandria
6011,6011,235.29,54.65,26.63,179.94,Alexandria
6012,6012,235.38,54.83,27.01,180.71,Alexandria
6013,6013,235.18,54.64,26.9,179.72,Alexandria
6014,6014,235.09,53.84,27.24,185.74,Alexandria
6015,6015,235.1,54.08,26.99,183.34,Alexandria
6016,6016,234.68,54.66,27.3,175.56,Alexandria
6017,6017,235.02,55.06,26.89,174.88,Alexandria
6018,6018,234.79,54.82,26.92,174.32,Alexandria
6019,6019,234.67,54.89,27.41,174.03,Alexandria
6020,6020,235.14,54.52,27.13,180.88,Alexandria
6021,6021,235.29,55.44,27.06,175.45,Alexandria
6022,6022,234.46,53.82,26.76,177.81,Alexandria
6023,6023,234.92,55.46,27.09,171.47,Alexandria
6024,6024,234.78,54.61,27.16,176.5,Alexandria
6025,6025,234.91,55.86,26.97,167.99,Alexandria
6026,6026,235.03,55.21,27.01,174.26,Alexandria
6027,6027,234.72,55.61,26.45,166.32,Alexandria
6028,6028,235.19,54.88,27.02,178.33,Alexandria
6029,6029,235.0,55.98,26.9,167.84,Alexandria
6030,6030,235.28,54.94,27.06,178.95,Alexandria
6031,6031,234.76,54.75,27.08,175.1,Alexandria
6032,6032,234.98,54.86,27.38,177.37,Alexandria
6033,6033,235.05,54.85,27.13,177.47,Alexandria
6034,6034,235.37,56.47,27.06,168.63,Alexandria
6035,6035,234.83,54.88,27.1,174.89,Alexandria
6036,6036,234.73,55.11,26.93,171.6,Alexandria
6037,6037,234.81,55.13,27.23,173.23,Alexandria
6038,6038,234.57,54.7,27.2,173.76,Alexandria
6039,6039,235.07,55.78,27.15,170.84,Alexandria
6040,6040,235.09,54.48,26.49,178.78,Alexandria
6041,6041,235.4,54.79,27.03,181.32,Alexandria
6042,6042,235.1,55.23,27.18,175.32,Alexandria
6043,6043,234.99,55.15,26.8,173.61,Alexandria
6044,6044,234.75,53.59,27.29,184.21,Alexandria
6045,6045,234.94,55.74,27.0,169.33,Alexandria
6046,6046,235.31,55.48,27.13,175.52,Alexandria
6047,6047,235.2,54.94,26.84,177.5,Alexandria
6048,6048,234.95,54.3,27.21,180.72,Alexandria
6049,6049,235.21,55.21,27.13,176.5,Alexandria
6050,6050,234.92,55.33,26.96,172.06,Alexandria
6051,6051,235.26,54.04,27.0,185.31,Alexandria
6052,6052,235.13,54.48,26.99,180.68,Alexandria
6053,6053,235.14,54.35,27.27,182.6,Alexandria
6054,6054,234.9,54.92,27.01,175.03,Alexandria
6055,6055,235.01,54.15,26.81,181.38,Alexandria
6056,6056,234.88,54.92,27.06,175.03,Alexandria
6057,6057,235.06,55.11,26.92,175.0,Alexandria
6058,6058,234.88,54.22,27.01,180.07,Alexandria
6059,6059,235.22,54.71,27.0,179.89,Alexandria
6060,6060,235.15,55.86,27.39,171.84,Alexandria
6061,6061,234.93,55.28,26.71,171.78,Alexandria
6062,6062,234.77,54.1,27.01,179.85,Alexandria
6063,6063,235.39,53.34,27.02,191.94,Alexandria
6064,6064,235.02,54.83,27.13,177.35,Alexandria
6065,6065,235.0,54.56,27.13,179.14,Alexandria
6066,6066,235.16,55.62,27.01,172.61,Alexandria
6067,6067,234.9,55.85,26.93,167.9,Alexandria
6068,6068,235.01,54.72,27.05,177.81,Alexandria
6069,6069,235.41,54.55,26.86,182.61,Alexandria
6070,6070,234.86,54.96,27.01,174.3,Alexandria
6071,6071,235.15,54.01,26.86,183.97,Alexandria
6072,6072,234.88,54.68,27.07,176.81,Alexandria
6073,6073,235.23,55.22,26.9,175.92,Alexandria
6074,6074,234.93,54.5,26.83,177.95,Alexandria
6075,6075,235.09,55.06,26.92,175.76,Alexandria
6076,6076,234.86,54.73,26.78,175.36,Alexandria
6077,6077,234.89,54.89,26.65,174.16,Alexandria
6078,6078,235.13,55.05,27.35,177.5,Alexandria
6079,6079,235.09,55.6,26.9,171.71,Alexandria
6080,6080,234.97,53.81,27.13,184.39,Alexandria
6081,6081,235.08,55.12,27.01,175.43,Alexandria
6082,6082,234.91,54.9,26.75,174.5,Alexandria
6083,6083,235.08,55.01,27.21,176.9,Alexandria
6084,6084,234.67,55.78,26.79,165.56,Alexandria
6085,6085,235.15,54.56,26.94,180.1,Alexandria
6086,6086,235.03,54.28,27.1,181.41,Alexandria
6087,6087,234.74,55.44,26.99,169.43,Alexandria
6088,6088,235.16,56.03,27.13,169.88,Alexandria
6089,6089,235.18,55.1,26.51,175.19,Alexandria
6090,6090,234.8,54.94,27.09,174.15,Alexandria
6091,6091,234.7,54.96,27.19,173.23,Alexandria
6092,6092,235.0,56.26,26.95,165.96,Alexandria
6093,6093,234.91,55.42,26.76,170.68,Alexandria
6094,6094,235.12,54.05,26.82,183.23,Alexandria
6095,6095,235.33,54.96,27.01,179.26,Alexandria
6096,6096,234.94,55.08,26.65,173.12,Alexandria
6097,6097,235.05,54.91,26.7,175.77,Alexandria
6098,6098,235.18,55.0,26.86,176.89,Alexandria
6099,6099,235.16,54.78,26.76,178.12,Alexandria
6100,6100,234.6,56.4,26.96,160.75,Alexandria
6101,6101,235.28,55.08,26.93,177.56,Alexandria
6102,6102,235.13,55.11,26.84,175.48,Alexandria
6103,6103,235.12,54.38,26.94,181.1,Alexandria
6104,6104,234.5,54.83,26.97,171.42,Alexandria
6105,6105,235.15,53.79,27.0,185.99,Alexandria
6106,6106,234.86,55.56,26.84,169.4,Alexandria
6107,6107,235.5,55.89,26.98,173.97,Alexandria
6108,6108,235.03,55.4,27.11,173.15,Alexandria
6109,6109,234.83,55.87,26.87,166.84,Alexandria
6110,6110,235.08,55.12,26.9,175.13,Alexandria
6111,6111,235.11,55.29,27.14,174.86,Alexandria
6112,6112,234.59,54.84,27.12,172.77,Alexandria
6113,6113,235.19,54.76,27.3,180.11,Alexandria
6114,6114,235.03,55.35,26.75,172.46,Alexandria
6115,6115,235.05,55.01,26.77,175.24,Alexandria
6116,6116,234.93,54.89,27.39,176.76,Alexandria
6117,6117,234.9,55.18,27.0,173.1,Alexandria
6118,6118,235.25,55.21,26.88,176.09,Alexandria
6119,6119,234.79,55.79,27.21,168.05,Alexandria
6120,6120,234.99,54.7,27.46,179.04,Alexandria
6121,6121,234.87,55.82,26.75,167.29,Alexandria
6122,6122,234.89,54.98,27.12,174.87,Alexandria
6123,6123,234.89,55.26,27.04,172.51,Alexandria
6124,6124,234.8,55.15,26.81,171.7,Alexandria
6125,6125,235.0,54.14,27.3,182.72,Alexandria
6126,6126,234.92,55.37,26.87,171.49,Alexandria
6127,6127,234.63,55.09,26.74,170.11,Alexandria
6128,6128,235.17,55.02,27.01,177.06,Alexandria
6129,6129,234.91,55.28,26.68,171.49,Alexandria
6130,6130,235.32,55.81,26.82,172.16,Alexandria
6131,6131,234.59,55.74,26.77,165.01,Alexandria
6132,6132,235.03,55.47,27.33,173.31,Alexandria
6133,6133,234.71,53.79,27.09,181.74,Alexandria
6134,6134,234.91,54.77,27.08,176.51,Alexandria
6135,6135,235.15,55.01,27.11,177.31,Alexandria
6136,6136,235.25,55.55,26.86,173.57,Alexandria
6137,6137,234.91,56.18,27.07,165.93,Alexandria
6138,6138,235.11,54.46,27.16,181.13,Alexandria
6139,6139,234.85,54.11,26.93,180.28,Alexandria
6140,6140,235.19,54.64,27.15,180.56,Alexandria
6141,6141,235.03,55.17,27.1,174.84,Alexandria
6142,6142,234.98,56.01,27.18,168.31,Alexandria
6143,6143,235.03,54.71,26.93,177.7,Alexandria
6144,6144,234.85,54.88,27.05,174.92,Alexandria
6145,6145,235.08,54.8,26.87,177.41,Alexandria
6146,6146,235.24,55.67,26.73,172.17,Alexandria
6147,6147,234.69,55.2,27.04,170.87,Alexandria
6148,6148,234.95,54.49,27.33,179.78,Alexandria
6149,6149,234.79,54.53,27.03,176.89,Alexandria
6150,6150,234.92,54.71,27.26,177.5,Alexandria
6151,6151,235.04,55.08,27.14,175.73,Alexandria
6152,6152,234.77,53.91,26.9,180.87,Alexandria
6153,6153,234.83,55.63,27.12,169.38,Alexandria
6154,6154,235.36,54.85,27.13,180.73,Alexandria
6155,6155,234.98,54.52,27.13,179.26,Alexandria
6156,6156,235.3,55.38,26.86,175.39,Alexandria
6157,6157,235.13,55.02,27.03,176.77,Alexandria
6158,6158,235.26,55.83,27.18,172.57,Alexandria
6159,6159,234.99,54.94,26.39,173.94,Alexandria
6160,6160,234.94,55.31,27.05,172.65,Alexandria
6161,6161,235.03,55.33,27.13,173.73,Alexandria
6162,6162,234.68,55.71,26.92,166.55,Alexandria
6163,6163,235.1,55.23,27.08,175.03,Alexandria
6164,6164,235.37,55.24,26.68,176.59,Alexandria
6165,6165,234.92,54.84,27.23,176.51,Alexandria
6166,6166,234.98,55.59,27.49,172.39,Alexandria
6167,6167,235.25,54.74,27.13,180.38,Alexandria
6168,6168,235.25,54.73,26.97,179.99,Alexandria
6169,6169,235.49,55.0,27.26,181.31,Alexandria
6170,6170,234.94,55.45,26.91,171.23,Alexandria
6171,6171,235.14,54.96,26.73,176.4,Alexandria
6172,6172,235.1,54.27,26.85,181.46,Alexandria
6173,6173,235.06,55.45,27.13,173.12,Alexandria
6174,6174,235.16,55.21,27.15,175.97,Alexandria
6175,6175,235.08,54.51,26.8,179.35,Alexandria
6176,6176,234.68,55.06,26.91,171.4,Alexandria
6177,6177,234.62,55.27,27.11,169.88,Alexandria
6178,6178,234.99,54.02,27.17,183.1,Alexandria
6179,6179,235.06,55.34,26.95,173.41,Alexandria
6180,6180,235.06,55.22,27.09,174.74,Alexandria
6181,6181,235.41,55.1,26.64,177.9,Alexandria
6182,6182,234.69,54.8,27.22,174.44,Alexandria
6183,6183,235.02,56.5,27.39,165.68,Alexandria
6184,6184,235.08,54.59,27.08,179.63,Alexandria
6185,6185,235.03,55.41,27.4,173.89,Alexandria
6186,6186,234.96,54.44,26.94,179.01,Alexandria
6187,6187,235.11,54.94,27.2,177.63,Alexandria
6188,6188,234.57,55.09,26.98,170.26,Alexandria
6189,6189,234.86,54.82,27.15,175.77,Alexandria
6190,6190,235.12,55.83,26.89,170.24,Alexandria
6191,6191,235.0,54.71,26.94,177.35,Alexandria
6192,6192,235.02,55.23,26.93,173.77,Alexandria
6193,6193,234.98,56.02,27.21,168.35,Alexandria
6194,6194,234.99,54.34,26.88,179.92,Alexandria
6195,6195,235.28,54.92,27.05,179.09,Alexandria
6196,6196,235.24,55.12,26.94,176.92,Alexandria
6197,6197,235.04,55.01,26.86,175.44,Alexandria
6198,6198,235.24,55.25,27.13,176.48,Alexandria
6199,6199,234.92,56.14,26.81,165.54,Alexandria
6200,6200,234.5,54.78,27.25,172.62,Alexandria
6201,6201,235.19,53.32,27.06,190.17,Alexandria
6202,6202,235.03,54.9,26.99,176.48,Alexandria
6203,6203,234.71,54.82,27.39,174.91,Alexandria
6204,6204,234.77,54.45,26.76,176.35,Alexandria
6205,6205,235.32,55.35,26.9,175.86,Alexandria
6206,6206,235.02,55.48,27.06,172.27,Alexandria
6207,6207,235.04,55.46,27.04,172.52,Alexandria
6208,6208,234.93,54.6,26.79,177.08,Alexandria
6209,6209,234.99,55.28,27.07,173.52,Alexandria
6210,6210,234.7,54.59,27.26,176.14,Alexandria
6211,6211,234.81,53.97,27.0,181.12,Alexandria
6212,6212,234.79,55.63,26.66,167.55,Alexandria
6213,6213,235.06,54.04,27.22,183.94,Alexandria
6214,6214,234.99,55.0,26.98,175.35,Alexandria
